date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:31:31	545477/545477	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/contact-one-shape-1.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/contact-one-shape-1.png	(from https://bracketweb.com/delogis-html/main-html/index.html)
01:31:31	475293/475293	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/contact-one-img-1.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/contact-one-img-1.png	(from https://bracketweb.com/delogis-html/main-html/index.html)
01:31:31	2806/2806	---M-Z	200	added ('OK')	text/css	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons-two/style.css	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/vendors/delogis-icons-two/style.css	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:31	735/735	---M-Z	200	added ('OK')	text/css	date:Sun,%2011%20Feb%202024%2008:20:40%20GMT	https://bracketweb.com/delogis-html/main-html/assets/css/delogis-color-1.css	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/css/delogis-color-1.css	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:32	21421/21421	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/logo-3.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/logo-3.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:32	263121/263121	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-4-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-4-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:33	1803/1803	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/about-4-star.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/about-4-star.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:33	36419/36419	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/about-4-shape-1.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/about-4-shape-1.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:33	256633/256633	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-4-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-4-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:33	6908/6908	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/logo-icon.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/logo-icon.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:33	287499/287499	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/about-5-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/about-5-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:33	7667/7667	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/about-4-brain.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/about-4-brain.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:34	32307/32307	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/services/services-4-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/services/services-4-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:34	113793/113793	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/about-5-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/about-5-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:34	41871/41871	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/services/services-4-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/services/services-4-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:35	29781/29781	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/services/services-4-3.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/services/services-4-3.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:35	59037/59037	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/why-choose-4-bg.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/why-choose-4-bg.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:35	1185/1185	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/quote.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/quote.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:36	5772/5772	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/testimonial/testimonial-4-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/testimonial/testimonial-4-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:36	6712/6712	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/testimonial/testimonial-4-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/testimonial/testimonial-4-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:36	6060/6060	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/testimonial/testimonial-4-3.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/testimonial/testimonial-4-3.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:36	607812/607812	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/why-choose-4.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/why-choose-4.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:36	8968/8968	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/team-2-1.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/team-2-1.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:37	165432/165432	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/team/team-2-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/team/team-2-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:37	132425/132425	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/team/team-2-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/team/team-2-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:37	8616/8616	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/team-2-2.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/team-2-2.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:38	162891/162891	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/backgrounds/feature-bg-4.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/backgrounds/feature-bg-4.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:38	166470/166470	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/team/team-2-3.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/team/team-2-3.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:38	51053/51053	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:38	85797/85797	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-1-hover.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-1-hover.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:38	33146/33146	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:39	78182/78182	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-2-hover.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-2-hover.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:39	65232/65232	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-3.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-3.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:39	99054/99054	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-3-hover.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/feature-4-3-hover.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:39	40582/40582	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/cta-bg-3.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/cta-bg-3.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:40	100330/100330	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/project/cases-4-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/project/cases-4-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:40	159918/159918	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/project/cases-4-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/project/cases-4-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:40	122961/122961	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/project/cases-4-3.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/project/cases-4-3.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:41	3738/3738	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/contact-4-shape-1.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/contact-4-shape-1.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:41	120806/120806	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/project/cases-4-4.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/project/cases-4-4.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:41	393788/393788	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/contact-4-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/contact-4-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:42	2871/2871	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/brand/brand-2-1.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/brand/brand-2-1.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:42	348055/348055	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/blog/blog-3-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/blog/blog-3-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:42	11468/11468	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/footer-2-shape-1.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/footer-2-shape-1.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:42	17302/17302	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/footer-2-shape-2.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/footer-2-shape-2.png	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202024%2022:31:42%20GMT	https://bracketweb.com/delogis-html/main-html/www.website.com	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/www.website.com	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:43	14661/14661	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/gallery-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/gallery-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:43	15230/15230	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/gallery-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/gallery-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:43	13075/13075	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/gallery-4.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/gallery-4.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:43	14075/14075	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/gallery-3.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/gallery-3.jpg	(from https://bracketweb.com/delogis-html/main-html/index4.html)
01:31:44	14232/14232	---M-Z	200	added ('OK')	text/css	date:Sun,%2011%20Feb%202024%2008:20:40%20GMT	https://bracketweb.com/delogis-html/main-html/assets/css/delogis-dark.css	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/css/delogis-dark.css	(from https://bracketweb.com/delogis-html/main-html/index4-dark.html)
01:31:44	58957/58957	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/why-choose-4-bg-dark.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/why-choose-4-bg-dark.png	(from https://bracketweb.com/delogis-html/main-html/index4-dark.html)
01:31:44	5082/5082	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/contact-4-shape-1-dark.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/contact-4-shape-1-dark.png	(from https://bracketweb.com/delogis-html/main-html/index4-dark.html)
01:31:44	2696/2696	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Jan%202024%2007:43:10%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/brand/brand-1-1-dark.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/brand/brand-1-1-dark.png	(from https://bracketweb.com/delogis-html/main-html/index4-dark.html)
01:31:45	808/808	---M-Z	200	added ('OK')	text/css	date:Sun,%2011%20Feb%202024%2008:20:40%20GMT	https://bracketweb.com/delogis-html/main-html/assets/css/delogis-color-2.css	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/css/delogis-color-2.css	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:45	15458/15458	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/logo-4.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/logo-4.png	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:46	83653/83653	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/slider-5-shape-1.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/slider-5-shape-1.png	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:46	104138/104138	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-5-bg.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-5-bg.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:46	2303/2303	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/slider-5-shape-2.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/slider-5-shape-2.png	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:46	74492/74492	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-5-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-5-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:47	97510/97510	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-5-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-5-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:47	76262/76262	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-5-3.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/backgrounds/slider-5-3.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:47	168303/168303	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/feature-6-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/feature-6-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:47	221117/221117	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/about-bg-6.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/about-bg-6.png	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:47	4382/4382	---M--	200	added ('OK')	image/png	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/shapes/logo-icon-2.png	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/shapes/logo-icon-2.png	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:48	274109/274109	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/about-6-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/about-6-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:48	110889/110889	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/resources/about-6-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/resources/about-6-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:48	34942/34942	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/services/services-5-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/services/services-5-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:48	36580/36580	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/services/services-5-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/services/services-5-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:48	26154/26154	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/services/services-5-3.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/services/services-5-3.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:49	37492/37492	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/services/services-5-4.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/services/services-5-4.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:49	180329/180329	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/backgrounds/cases-bg-5.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/backgrounds/cases-bg-5.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:49	178135/178135	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/project/cases-5-2.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/project/cases-5-2.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
01:31:50	175198/175198	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202024%2007:20:16%20GMT	https://bracketweb.com/delogis-html/main-html/assets/images/project/cases-5-1.jpg	C:/Users/Orange/Desktop/rama/Rama1/bracketweb.com/delogis-html/main-html/assets/images/project/cases-5-1.jpg	(from https://bracketweb.com/delogis-html/main-html/index5.html)
